neuron,response_index,text,polarity,subjectivity,label_sent,score_sent,neg,neu,pos,compound
5810,15,"""I'm so afraid of losing you.""

I can't believe that you said",-0.6,0.9,NEGATIVE,0.987736701965332,0.223,0.777,0.0,-0.4336
5810,16,"I know I am not the most beautiful girl,
But I am not the ugliest either",0.675,0.75,NEGATIVE,0.9923635721206665,0.126,0.636,0.238,0.4454
5810,17,"""I'm so sick of my life, I wish I was dead."" I thought you were",-0.4571428571428572,0.6285714285714286,NEGATIVE,0.9992701411247253,0.221,0.614,0.166,-0.2247
5810,18,You have to cry to heal your heart.,0.0,0.0,POSITIVE,0.9942812919616699,0.307,0.693,0.0,-0.4767
5810,19,"""You're my family.",0.0,0.0,POSITIVE,0.9998180270195007,0.0,1.0,0.0,0.0
5810,20,"""I can't believe that you said it to me.""

That's what you",0.0,0.0,POSITIVE,0.9986667633056641,0.0,1.0,0.0,0.0
5810,21,"""I can't believe I've been living with you for so long.""

But",-0.05,0.4,NEGATIVE,0.89580237865448,0.0,1.0,0.0,0.0
5810,22,I know that you are hurting and I can see it in your eyes.,0.0,0.0,POSITIVE,0.9941697120666504,0.197,0.803,0.0,-0.4019
5810,23,"""You are my heart."" I'm so sad and devastated, and I can't stop",-0.5,1.0,POSITIVE,0.9996509552001953,0.431,0.47,0.099,-0.8109
5810,24,"""I can't do this alone.""

I can't believe that you said it",0.0,0.0,NEGATIVE,0.9956691265106201,0.0,1.0,0.0,0.0
5810,25,"It's not my fault that I was born,
I didn't want to be",0.0,0.0,NEGATIVE,0.9776251912117004,0.098,0.721,0.181,0.2584
5810,26,"I was so heartbroken when you left me,
You said it to me:
You know",0.0,0.0,POSITIVE,0.923602819442749,0.261,0.739,0.0,-0.6801
5810,27,"""We're not friends.""

I can't believe that you said it to me",0.0,0.0,NEGATIVE,0.9992086291313171,0.0,1.0,0.0,0.0
5810,28,"""The world is a terrible place.",-1.0,1.0,NEGATIVE,0.9974628686904907,0.437,0.563,0.0,-0.4767
5810,29,"It's not what you say, it's how you say it.",0.0,0.0,NEGATIVE,0.9997021555900574,0.0,1.0,0.0,0.0
15366,0,"""I just want to see you happy.""

I've seen you so cute and so",0.65,1.0,POSITIVE,0.9998770952224731,0.0,0.699,0.301,0.6329
15366,1,"""I love you""

I thought I was so cute and cute and cute and adorable and",0.5,0.9199999999999999,POSITIVE,0.9998623132705688,0.0,0.321,0.679,0.9638
15366,2,"""I can't believe that you did this to me, I'm so cute."" So",0.5,1.0,POSITIVE,0.9997579455375671,0.0,1.0,0.0,0.0
15366,3,"""I'm so happy to be here, but I want to die, so I'm",0.8,1.0,NEGATIVE,0.958694577217102,0.292,0.492,0.216,-0.5273
15366,4,* My name is so cute!,0.625,1.0,POSITIVE,0.9998297691345215,0.0,0.49,0.51,0.632
15366,5,"""You're so cute when you're so cute.""

The sweetest thing you ever",0.5,1.0,POSITIVE,0.9998372793197632,0.0,0.77,0.23,0.5095
15366,6,I was so so cute and so so cute.,0.5,1.0,POSITIVE,0.9998458623886108,0.0,0.416,0.584,0.8566
15366,7,"<i>'I'm so cute, so adorable, so beautiful, so adorable, so adorable",0.5700000000000001,1.0,POSITIVE,0.9998724460601807,0.0,0.215,0.785,0.9749
15366,8,"""I can't believe that you are so cute.""

I thought that you were so",0.5,1.0,POSITIVE,0.9981368780136108,0.0,1.0,0.0,0.0
15366,9,"""I'm too cute to be a student.""

I just thought so cute, how cute",0.5,1.0,POSITIVE,0.9991967082023621,0.0,0.5,0.5,0.8402
15366,10,"the first time, the second time, the third time, the fourth time.",0.0625,0.08333333333333333,POSITIVE,0.9890644550323486,0.0,1.0,0.0,0.0
15366,11,"""Oh, the cutest thing in the world"".",0.0,0.0,POSITIVE,0.9997715353965759,0.0,0.612,0.388,0.5859
15366,12,"""The cutest thing is to be the cutest thing.""

I want to tell you, what is",0.0,0.0,POSITIVE,0.9996817111968994,0.0,0.574,0.426,0.836
15366,13,"""I'm so sorry, I just don't love you anymore."" I just can'",0.0,0.8,NEGATIVE,0.9913060069084167,0.383,0.617,0.0,-0.6074
15366,14,"That you are so in love with me,
And I can't believe you are so",0.5,0.6,POSITIVE,0.9990826845169067,0.0,0.744,0.256,0.6682
15366,15,How cute is that little heart?,0.15625,0.75,POSITIVE,0.9996414184570312,0.0,0.625,0.375,0.4588
15366,16,I want to be cute.,0.5,1.0,POSITIVE,0.9991224408149719,0.0,0.317,0.683,0.5106
15366,17,"""I'm so cute.""

You are so cute.

You are so adorable.",0.5,1.0,POSITIVE,0.9998788833618164,0.0,0.53,0.47,0.8394
15366,18,"""I can't be so cute.",0.5,1.0,NEGATIVE,0.8854135274887085,0.0,0.509,0.491,0.5949
15366,19,"""You have to be so cute when you're so cute.""

""Your face is",0.5,1.0,POSITIVE,0.9986889958381653,0.0,0.756,0.244,0.5949
15366,20,"I'm so cute, so cute, so cute.",0.5,1.0,POSITIVE,0.9998668432235718,0.0,0.288,0.712,0.8714
15366,21,you're just so cute when you blush!,0.625,1.0,POSITIVE,0.999873161315918,0.0,0.591,0.409,0.632
15366,22,"""Don't you think that you are so cute?",0.5,1.0,POSITIVE,0.7478364109992981,0.0,0.644,0.356,0.5949
15366,23,You're so cute.,0.5,1.0,POSITIVE,0.9998703002929688,0.0,0.378,0.622,0.5095
15366,24,"""It's so cute!"" I was so cute when I was little and now I am so",0.3125,0.8333333333333334,POSITIVE,0.9998612403869629,0.0,0.743,0.257,0.632
15366,25,"""It's so cute, so cute!"" I looked at you so cutely.",0.5416666666666666,1.0,POSITIVE,0.9998632669448853,0.0,0.549,0.451,0.7633
15366,26,"""I love you so much, and I'm so happy to have you in my life.""",0.5,0.6,POSITIVE,0.9998629093170166,0.0,0.592,0.408,0.8733
15366,27,"""Don't be so cute, you are so cute""
This sentence is so cute that",0.5,1.0,POSITIVE,0.9996572732925415,0.0,0.432,0.568,0.9211
15366,28,"""So cute!",0.625,1.0,POSITIVE,0.9998583793640137,0.0,0.218,0.782,0.5551
15366,29,"So cute and so adorable
My heart is melting when you smile
And I can't",0.43333333333333335,0.7000000000000001,POSITIVE,0.9998118281364441,0.0,0.542,0.458,0.8514
